id,name,type,longitude,latitude,cluster
5691,Parc Saint-Ruf,gardens_and_parks,4.8897943,44.9341736,-1
5692,Parc Jouvet,gardens_and_parks,4.8856993,44.9297714,-1
5693,Domaine de George Sand,gardens_and_parks,1.9762889,46.6245766,-1
5694,Chateau de Chaumont (Saône-et-Loire),gardens_and_parks,4.2040253,46.332386,-1
5695,Pépinières et Roseraies Paul Croix,gardens_and_parks,4.5673738,45.2967377,-1
5696,Arboretum de Balaine,gardens_and_parks,3.2485883,46.6972008,74
5697,Parc des Bains,gardens_and_parks,5.5638652,46.6714478,82
5698,Chateau de Chateaudun,gardens_and_parks,1.3230677,48.0707245,-1
5699,Jardin des serres d'Auteuil,gardens_and_parks,2.2526045,48.8466988,54
5701,Square d'Estienne d'Orves,gardens_and_parks,2.3315985,48.8767509,54
5812,Jardin Albert Kahn,gardens_and_parks,2.2275057,48.8422775,54
6003,Grotte préhistorique de la Cauna,geological_formations,2.0819342,42.8497505,63
6004,Village de la Madeleine,geological_formations,1.0328873,44.9682198,76
6005,Bouffia Bonneval,geological_formations,1.7236117,44.9872742,76
6010,La Roche Tremblante,geological_formations,-3.7453091,48.3671265,83
6018,Grotte de Marsoulas,geological_formations,0.9817702,43.1073265,63
6019,Grotte du Portel,geological_formations,1.5404023,43.0313683,63
6020,Aven d'incinération du Suquet,geological_formations,3.7911105,43.73703,81
6021,Grotte de LouoÃ¯,geological_formations,4.4186635,44.3960075,81
6026,Les Combarelles,geological_formations,1.0433599,44.9445305,76
6030,Grotte du Mas-d'Azil,geological_formations,1.35551,43.0693321,63
6031,Grotte de Bédeilhac,geological_formations,1.5704689,42.8720284,63
6033,Grotte des Combarelles I,geological_formations,1.0422971,44.9434204,76
6035,Rock of Solutré,geological_formations,4.7181401,46.2987213,84
6037,rocking stone of Huelgoat,geological_formations,-3.7445273,48.3672638,83
6038,Puy Mary,geological_formations,2.6762524,45.1093063,-1
6043,Capitole,geological_formations,4.8077879,44.134861,81
6044,Le Saint-Eutrope,geological_formations,4.8057394,44.1343422,81
6045,Pyramide de Falicon,geological_formations,7.2603936,43.7499313,-1
6046,Roc de Sers,geological_formations,0.3289716,45.5744591,85
6047,Grotte de Gouy,geological_formations,1.1301428,49.3602142,-1
6061,Puy de Dôme,geological_formations,2.964407,45.7726479,69
6062,Grotte des Fées,geological_formations,3.0353982,42.897644,63
6063,Grottes de Labastide,geological_formations,0.3462473,43.0330086,63
6065,Aven Armand,geological_formations,3.3570454,44.2208862,-1
6066,Grotte du Déroc,geological_formations,4.4159184,44.3955231,81
6070,Colline Saint-Eutrope,geological_formations,4.8078604,44.1327629,81
6074,Grotte de Niaux,geological_formations,1.5938431,42.8198547,63
6077,Grotte de la Tête du Lion,geological_formations,4.5484009,44.3275528,81
6079,"Colline Saint Eutrope (Orange, Vaucluse)",geological_formations,4.8086309,44.1347427,81
6080,Grotte du Pape,geological_formations,-0.7186409,43.6294479,87
6085,Grottes de Pair-Non-Pair,geological_formations,-0.5016959,45.0393333,77
6089,La Ferrassie,geological_formations,0.9379752,44.9517975,76
6090,L'abri cro-magnon,geological_formations,1.0099061,44.9401474,76
6091,Abri de Cro-Magnon,geological_formations,1.0097041,44.9405289,76
6092,Grotte de Bernifal,geological_formations,1.0672089,44.9310722,76
6101,Grotte de Lascaux,geological_formations,1.170959,45.0537643,76
6104,Abri Cro-Magnon,geological_formations,1.0096682,44.9405937,76
6105,Mont Saint-Michel,geological_formations,-1.5114948,48.6360207,78
6106,Mont Gela,geological_formations,5.6690269,45.6526604,86
6109,Grottes de Las Fons et du Moulin,geological_formations,2.8777864,43.335804,63
6112,Grottes de Gargas (sortie),geological_formations,0.5373661,43.0564613,63
6113,Grottes de Gargas,geological_formations,0.5362886,43.0555725,63
6114,Grotte de Montepan,geological_formations,0.8496535,43.0726929,63
6115,Grotte du Grand Roc,geological_formations,0.99803,44.9479942,76
6122,Grotte du Cro de Granville,geological_formations,0.9879119,45.0087738,76
6125,Falkenstein Castle ruines,geological_formations,7.5652666,49.0048523,73
6129,Grottes d'Isturitz et d'Oxocelhaya,geological_formations,-1.2060313,43.3531303,87
6131,Pic du Midi de Bigorre,geological_formations,0.1416106,42.9367752,63
6132,Baume Latrone,geological_formations,4.3344693,43.9300232,81
6133,Grotte de Lievrin,geological_formations,5.6284666,45.6388054,86
6146,Buttes de Rosne,geological_formations,2.0270088,49.1884232,54
6147,Crêt de la Neige,geological_formations,5.9396257,46.2709236,-1
6152,Salle d'Isturitz,geological_formations,-1.2063912,43.3557281,87
6153,Grotte de Saint-Marcel,geological_formations,4.5414248,44.3324242,81
6159,Grotte de la Vache,geological_formations,3.7330773,43.9171791,81
6160,Grotte de la Marche,geological_formations,0.7245898,46.4062271,-1
6161,Grotte de la Bonne Femme,geological_formations,5.6318731,45.6380844,86
6167,Grotte de la Mouthe contenant des peintures préhistoriques,geological_formations,1.0207217,44.9247322,76
6173,Waldeck Castle,geological_formations,7.5277724,49.0185356,73
6177,Site de Castel Merle : Abri Castanet,geological_formations,1.1014178,44.999218,76
6193,Le Reculet,geological_formations,5.9298344,46.2570076,-1
6194,Dent d'Oche,geological_formations,6.7312484,46.3530045,-1
6197,Grotte de Cussac,geological_formations,0.8479658,44.8297081,76
6199,Grotte d'Aldène,geological_formations,2.6984758,43.353775,63
6201,Aven d'Orgnac,geological_formations,4.4119649,44.3199196,81
6203,Grottes de Cougnac,geological_formations,1.3736945,44.7585487,76
6207,Grotte de la Salpêtrière,geological_formations,4.5377011,43.9475021,81
6209,Grotte des Deux Ouvertures,geological_formations,4.5458555,44.3215675,81
6211,Butte Chaumont,geological_formations,-0.0267878,48.4807549,-1
6213,Laugerie-Haute,geological_formations,0.9997413,44.9518738,76
6214,Moulin de Laguenay,geological_formations,1.4718655,45.0955124,76
6215,Grotte de Prinvaux,geological_formations,2.3703551,48.3227806,79
6217,Mont Donon,geological_formations,7.1644735,48.5125923,-1
6219,Donon,geological_formations,7.1641235,48.5124626,-1
6234,Grotte Duruthy,geological_formations,-1.0268828,43.5163155,87
6236,Grotte de la Vacheresse,geological_formations,4.4152985,44.3880959,81
6237,Grotte Sainte-Reine,geological_formations,5.9422402,48.6451683,-1
6242,Caune de l'Arago,geological_formations,2.7548435,42.8396988,63
6244,Chateau de Frœnsbourg,geological_formations,7.7432513,49.0369072,73
6245,Grotte Mayenne-Sciences,geological_formations,-0.4046338,47.9915543,78
6246,Site de Laugerie-Basse,geological_formations,0.9982254,44.9485283,76
6249,Grotte de Bara Bahau,geological_formations,0.9214272,44.9241295,76
6251,Castelet hypogeum,geological_formations,4.676084,43.7093086,81
6252,Gabillou,geological_formations,0.3810501,45.0386696,-1
6259,Mont Myon,geological_formations,5.3988371,46.3286133,84
6266,Grotte de Pech-Merle,geological_formations,1.644313,44.5074272,76
6293,Grotte Chauvet,geological_formations,4.4165192,44.3894463,81
6303,Roche de Vergisson,geological_formations,4.7157001,46.3144875,84
6334,Dunes des Charmes,geological_formations,4.9860001,46.5099983,84
6421,Espalda Chausenque,geological_formations,-0.1400177,42.7732925,63
6438,Pic de la Rouge / Pica Roja,geological_formations,1.420428,42.6249352,63
6440,Puig de les Pedrisses,geological_formations,2.7513998,42.4254036,-1
6441,Pech de Bugarach,geological_formations,2.3791037,42.8637695,63
6442,Puech de Rascas,geological_formations,2.7281685,43.6814575,63
6445,Mont Ventoux,geological_formations,5.2783976,44.1739655,81
6447,Grand Veymont,geological_formations,5.5267038,44.8697395,-1
6453,La Scia,geological_formations,5.8509431,45.3487358,86
6454,La Goenne,geological_formations,6.4256063,45.8108177,80
6467,Petit Ballon,geological_formations,7.12603,47.9806252,72
6490,Sommet des Anges,geological_formations,6.7139897,44.8938789,-1
6491,Pointe de Pécé,geological_formations,6.6934252,44.9965897,-1
6492,Croisse Baulet,geological_formations,6.5525293,45.8986855,80
6565,Domaine de Haitze,historic,-1.4621043,43.3963509,87
6570,Enceinte de Rions,historic,-0.3527837,44.6630135,77
6572,Chateau de Belhade,historic,-0.7006584,44.3773232,77
6574,Chateau de Cazeneuve,historic,-0.3179316,44.3876114,77
6575,Chateau du Hamel,historic,-0.157146,44.5628777,77
6577,Chateau Peyronnet,historic,-0.5341724,44.9744949,77
6578,Chateau de Rauzan,historic,-0.1262815,44.7803917,77
6580,Chateau de Vaure,historic,-0.0364578,44.7860832,77
6581,Chateau de Carles,historic,-0.2688307,44.9635429,77
6588,Menhir de Kerluhir,historic,-3.0661614,47.5904121,78
6594,Chateau Giscours,historic,-0.6464342,45.0088921,77
6598,Chateau de Montchaude,historic,-0.2012382,45.4476242,85
6600,Chateau d'Ardenne (Moulidars),historic,-0.0378601,45.6625671,85
6601,Chateau de Geay,historic,-0.7484088,45.870697,-1
6604,Chateau de Berneray,historic,-0.69683,45.9045906,-1
6605,Domaine de Fontguyon,historic,-0.0014162,45.7228355,85
6607,Chateau de l'Audardière,historic,-1.7596446,46.7317924,-1
6611,Porte Saint-Vincent,historic,-2.7580569,47.6546021,78
6613,Menhir dit Jean Babouin,historic,-2.578979,47.7818184,78
6614,Chateau du Bois-Rouaud,historic,-1.8575544,47.1160622,78
6616,Menhir des Faux,historic,-1.5196278,47.1593208,78
6617,Chateau de Blain,historic,-1.7648392,47.4656792,78
6619,Chateau de Boistissandeau,historic,-0.9938899,46.8299446,78
6621,Menhir dit La Pierre au sel,historic,-0.8192247,47.0228958,78
6622,Enceinte préhistorique de Champ Durand,historic,-0.6780556,46.4244461,-1
6623,Chateau de Tennessus,historic,-0.2783263,46.7140694,-1
6624,Chateau de la Berrière,historic,-1.3181838,47.2774544,78
6626,Chateau d'Oudon,historic,-1.2893832,47.3455772,78
6629,Chateau de la Jumellière,historic,-0.7353389,47.2794876,78
6630,Le Bas Plessis,historic,-0.9863589,47.2967873,78
6633,Chateau de Senonnes,historic,-1.2025954,47.7984238,78
6634,Chateau des Noyers,historic,-0.4878879,47.2354355,78
6635,Menhir de la Grouas,historic,-0.4832872,47.2331238,78
6636,Chateau d'Aubigné,historic,-0.4618576,47.213562,78
6637,Chateau d'Échuilly,historic,-0.3124051,47.140461,78
6640,Chateau de Brignac,historic,-0.33239,47.6204796,78
6641,Chateau de Chartrené,historic,-0.1260275,47.4911804,78
6643,Menhirs de Kerfland,historic,-4.2753,47.82621,83
6646,Menhir de Kerangosquer (B),historic,-3.7635846,47.84729,83
6647,Menhir de Guernangoué,historic,-3.6933808,48.1458435,83
6650,Menhir de Kerara,historic,-2.8564191,47.8228302,78
6654,Menhirs des Roches Longues,historic,-2.9092245,48.3978424,78
6655,Menhir d'Irvit,historic,-4.1641464,48.6790695,83
6656,Chateau de Bagatelle,historic,-3.8604097,48.5660858,83
6663,Beauport,historic,-3.0195935,48.7663765,78
6667,Menhir du Moustoir,historic,-2.7332702,47.8156891,78
6669,Camp des Rouëts,historic,-2.5147769,48.0414467,78
6670,Chateau de la Haute-Touche,historic,-2.3712714,47.8798103,78
6671,Chateau de Trécesson,historic,-2.2735958,47.9757347,78
6675,Chateau de la Touche Ã  Trebry,historic,-2.5712273,48.3569489,78
6677,Chateaux de Limoëlan À Sévignac,historic,-2.317524,48.3182678,78
6679,Temple romano-celtique heptagonal,historic,-2.0998304,47.8454895,78
6680,Chateau des Onglées,historic,-1.5534704,48.1244583,78
6681,Menhir de La Roche Carrée,historic,-2.0627196,48.290638,78
6682,Chateau de Tourdelain,historic,-1.9315853,48.3298378,78
6683,Chateau de La Chapelle-aux-Filtzméens,historic,-1.8356436,48.3818893,78
6684,Pierre du Domaine,historic,-1.8138783,48.5091667,78
6686,Dent de Gargantua,historic,-1.9540554,48.5654602,78
6687,Menhir de Champ-Dolent,historic,-1.7393607,48.5353165,78
6688,Menhir du Champ Dolent,historic,-1.7391207,48.535038,78
6690,Menhir de la Baudouinais,historic,-1.3959128,48.2258949,78
6692,Menhir Pouille,historic,-0.956062,48.3664627,78
6693,Chateau de Brûlon,historic,-0.2334227,47.9646187,78
6694,Office de Tourisme,historic,-0.0897818,47.8143349,78
6695,Chateau de Bourgon,historic,-0.5608482,48.2230301,78
6697,Chateau de Foulletorte,historic,-0.2721151,48.1752968,78
6701,Menhir de Pierrelaye,historic,-0.657447,49.1032562,88
6702,Menhir dit La Pierre Tournante,historic,-0.3634769,49.0567398,88
6706,Chateau de la Tour de Saint-Pierre-Canivet,historic,-0.2430887,48.9192352,88
6707,Chateau d'Olonde,historic,-1.6503922,49.3440094,89
6712,Domaine de Beaurepaire,historic,-1.6584905,49.5894775,89
6714,Chateau de Franquetot,historic,-1.3932002,49.3316765,89
6715,Chateau du Bel Esnault,historic,-1.2555088,49.3333893,89
6717,"Chateau de Grandval, Manche",historic,-1.3304224,49.4301682,89
6718,Chateau de Tourville,historic,-1.3289641,49.518856,89
6719,La Maison d'Anneville,historic,-1.2891047,49.633522,89
6720,Chateau de Lasson,historic,-0.461369,49.2343483,88
6721,Menhir des Demoiselles,historic,-0.5070065,49.2967415,88
6722,Chateau de la Londe,historic,-0.3658217,49.2306557,88
6842,Chateau de Nogarède,historic,1.3602555,43.2024612,63
6859,Cité de Carcassonne,historic,2.3652482,43.2064133,63
6881,Chateau de Malvignol,historic,2.1060946,43.7133255,-1
6886,Toulongergues,historic,2.0268674,44.4052048,76
6893,Le Bousquet,historic,2.8081515,44.6570816,-1
6910,Peyrelade Castle,historic,3.1481445,44.1950226,-1
6918,Borne milliaire de Caveirac,historic,4.2607002,43.8258018,81
6919,Borne Millaire,historic,4.260087,43.8258133,81
6920,Saint-Nicolas de Campagnac,historic,4.3768554,43.9427071,81
6921,Colonnes de César,historic,4.5993104,43.8160858,81
6945,Vivier Maritime gallo-romain,historic,6.7189083,43.358017,-1
6955,Valrose,historic,7.2657371,43.7157478,-1
6975,Chateau de Losse,historic,1.1288308,45.0294533,76
6990,Borne milliaire dite La Pierre du Marteau,historic,2.011956,46.0537262,-1
7539,La Serpinière,historical_places,0.4888299,47.6844482,-1
7540,Chédigny,historical_places,0.9989133,47.2096367,-1
7547,Cîteaux Abbey,historical_places,5.093152,47.1274261,-1
7551,Wariville,historical_places,2.331213,49.4368019,-1
7708,Grambois,historical_places,5.5890107,43.7626381,-1
7744,Fosse La Sentinelle,historical_places,3.4839423,50.3511963,-1
7745,Les Faux,historical_places,-1.5210552,47.1577797,78
7755,"Grande ÃŽle, Strasbourg",historical_places,7.7478328,48.5829582,-1
7773,Abbaye de Melleray,historical_places,-1.3774292,47.5495338,78
7780,Loc Dieu,historical_places,1.9289666,44.339035,76
7786,Abbaye de Loudieu,historical_places,1.3609997,46.5284157,-1
7790,Cosnay,historical_places,2.0519757,46.6004829,-1
7791,Noirlac,historical_places,2.4590306,46.7461929,-1
7797,Prieuré de Commagny,historical_places,3.7916093,46.9730911,-1
7798,Commagny,historical_places,3.7911358,46.9735909,-1
7800,La Cour Dieu,historical_places,2.1986642,48.0063057,-1
7805,Chalais,historical_places,5.6755795,45.2926292,86
7822,Besançon,historical_places,6.0343575,47.2297287,-1
7834,Ardenne,historical_places,-0.4144599,49.1972313,88
7849,Quartiers Modernes Frugès,historical_places,-0.6480189,44.7988129,77
7850,Chateau de la Brunière,historical_places,-1.3981256,46.4598274,-1
7853,Saint-Florent-le-Vieil,historical_places,-1.0199306,47.3633308,78
7865,Carennac,historical_places,1.7320776,44.9173164,76
7876,Terre de Causans,historical_places,4.9359479,44.1270561,81
7881,prieuré Saint-Léonard de l'Île-Bouchard,historical_places,0.4201868,47.1146545,-1
8011,Ville de Bassoua,installation,0.2429089,43.5794334,-1
8013,Fontaine du Gros Horloge,installation,1.0911458,49.4415283,-1
8038,Croix de Fanjeaux,installation,2.0350904,43.1850433,-1
8132,Hommage À  Arago,installation,2.3365254,48.8344803,-1
8232,Column of the Goddess,installation,3.0634112,50.6369019,-1
8406,Paris Métro entrances by Hector Guimard,installation,2.2732875,48.8471985,-1
8653,Abbatiale saint-Vincent,interesting_places,-0.6590071,43.2867317,-1
8668,Monastère des Antonins et moulin de Pondaurat,interesting_places,-0.0878634,44.5364113,90
8674,Croix de cimetière de Courpiac,interesting_places,-0.1822526,44.7552071,90
8678,Croix de cimetière de Nérigean,interesting_places,-0.2883009,44.8419838,90
8680,Synagogue de Libourne,interesting_places,-0.2448105,44.912487,90
8694,Croix de Mane-Bley,interesting_places,-3.0660882,47.6477242,91
8712,Croix hosannière de Maillezais,interesting_places,-0.7359114,46.3706551,-1
8724,Abbaye des Fontenelles,interesting_places,-1.4865371,46.6643028,92
8811,Croix de Kerofret,interesting_places,-2.9884861,47.9037743,91
8838,Abbaye de Beauport,interesting_places,-3.0190623,48.7675514,-1
8852,Croix du bourg,interesting_places,-2.5126946,47.9162827,91
8868,Saint-Erblon,interesting_places,-1.6549698,48.019165,-1
8869,"Croix de cimetière de Saint-Erblon, Ille-et-Vilaine",interesting_places,-1.6549317,48.0196342,-1
8904,Arbres Remarquables de France,interesting_places,-0.597992,48.7629128,-1
8935,Croix ancienne du cimetière de Barfleur,interesting_places,-1.2598271,49.6729927,98
8940,Couvent Notre-Dame-de-Fidélité de Douvres-la-Délivrande,interesting_places,-0.3696005,49.2964783,88
8942,Croix Rollon,interesting_places,-0.0033098,49.2787361,88
9035,Couvent des Carmélites de Pamiers,monasteries,1.6099968,43.1135521,-1
9036,Abbaye de Rieunette,monasteries,2.4016016,43.0965996,-1
9040,Couvent des Augustins,monasteries,5.4469275,43.5272331,-1
9046,Celle grandmontaine des Bronzeaux,monasteries,1.2485747,46.2533989,-1
9047,Abbaye de Marmoutier,monasteries,0.7171832,47.4023628,95
9048,Ancienne abbaye de Noirlac,monasteries,2.4613917,46.7452469,-1
9049,Prieuré de Cosnay,monasteries,2.0522883,46.60149,-1
9053,Church of La Bénisson-Dieu,monasteries,4.0463457,46.1510277,-1
9166,Couvent des Trinitaires de Saint-Salaire,monasteries,6.9222851,44.2576103,-1
9211,Ancienne abbaye,monasteries,0.1926735,49.5450974,88
9241,Carmel,monasteries,2.0972848,49.0488625,93
9305,La Chartreuse de Valbonne,monasteries,4.5529814,44.2387009,-1
9316,Abbaye de la Boissiére,monasteries,0.1300274,47.5523643,95
9348,Le Saint-Mont,monasteries,6.6332359,48.0215759,-1
9376,Abbaye de Cluny,monasteries,4.6585293,46.4347153,-1
9445,"Abbey of Saint Loup, Troyes",monasteries,4.0804205,48.3007317,-1
9447,Place Saint-Laumer,monasteries,1.3307756,47.5838776,-1
9452,Abbaye de La Roe,monasteries,-1.1084085,47.8967781,94
9490,Abbaye Sainte-Odile,monasteries,6.3623614,47.3521652,97
9689,Menhir de La Serpinerie,monuments,0.4892778,47.6849937,95
9696,Menhir de Charmeau,monuments,4.3070331,46.868721,-1
9698,Menhir de Courtevrais,monuments,0.4807407,48.2213211,-1
9701,Menhir dit Gravier de Gargantua,monuments,1.3968236,49.1732216,96
9703,Borne n°11,monuments,2.3240418,48.6723633,93
9711,Menhirs de la Pierre-Fitte,monuments,3.3137162,47.8622093,-1
9712,La Pierre aux Couteaux,monuments,3.005259,48.2844124,-1
9727,Monument national commémoratif de la guerre de 1870,monuments,5.8794866,49.0995865,-1
9730,"Monument Ã  Desaix, Strasbourg",monuments,7.754034,48.57547,-1
9792,Porte Sainte-Croix,monuments,4.3681798,48.9518051,-1
9822,Fontaine du Pilori,monuments,-1.149493,46.1626434,-1
9823,Fontaine du Bourguet,monuments,1.9779934,44.219593,-1
9824,Fontaine de Kergornet,monuments,-3.2375591,47.7333488,91
9825,Fontaine Saint-Cornély,monuments,-3.0812964,47.5834961,91
9826,Fontaine de Loperhet,monuments,-2.8717957,47.7980309,91
9827,Fontaine Saint-Nicolas,monuments,-3.0880582,48.0813446,91
9829,Fontaine des Augustins,monuments,5.446331,43.5270653,-1
9831,Fontaine Boucherat,monuments,2.3645937,48.8645554,93
9832,Elephants Fountain,monuments,5.9229007,45.5665894,-1
9839,Fontaine du Marché-aux-Carmes,monuments,2.3367906,48.8569069,93
9848,Croix de Pierre,monuments,1.1062676,49.4423943,96
9849,Borne milliaire au nom d'Auguste,monuments,4.2600403,43.8257904,-1
9857,Colonne Marceau,monuments,1.487731,48.445137,-1
9863,Fontaine des Innocents,monuments,2.3480229,48.8606377,93
9866,Jean-Baptiste de La Salle,monuments,1.0774612,49.4272575,96
9868,Statue de Valhubert,monuments,-1.3627646,48.686924,-1
9869,Equestrian statue of Louis XIV,monuments,4.8321924,45.7578354,-1
9870,Pierre Corneille,monuments,1.1004968,49.4452667,96
9873,Napoleon,monuments,-1.4266932,46.6706047,92
9874,Monument Ã  Armand de Briqueville,monuments,-1.6216302,49.6402588,98
9880,Menhirs de Lespurit-Ellen,monuments,-4.3237977,47.9536858,-1
9883,Menhir dit Jeanne Babouine,monuments,-2.5791678,47.7817192,91
9884,Menhir de la Roche Longue,monuments,-2.9075546,48.3981972,91
9898,Grande fontaine,monuments,6.0006628,47.381916,97
9914,Fontaine votive du Pas de la Mule,monuments,-0.246261,44.5895348,90
9916,Pierres Velières menhir,monuments,-1.4432484,47.8013916,94
9917,Fontaine des Carmes,monuments,-2.9124129,48.4045868,91
9918,Menhir dit La Pierre du Pot,monuments,-0.2863984,48.9494133,-1
9921,Fontaine couverte,monuments,3.9856567,44.0546417,-1
9922,Porte des allées du parc,monuments,5.0433059,47.3153992,-1
9952,Casa de Juana La Loca,monuments,-1.7920742,43.3637009,-1
9959,Menhir de la Fontaine Saint-Gré,monuments,-1.4843017,46.4609833,92
9961,Menhir de Bissin,monuments,-2.3932838,47.3159904,-1
9964,Menhir dit la Quenouille de Gargantua,monuments,-2.6834197,47.7909126,91
9966,Menhirs des Dames de pierre,monuments,-1.5764791,47.1258926,92
9967,Les Louères menhir,monuments,-1.4955591,47.7195015,94
9970,Menhir de la Petite-Roche,monuments,-1.4046279,46.9305992,92
9971,Grande Pierre Levée,monuments,-1.0358243,47.1041641,92
9973,Pierres de la Cahorie,monuments,-1.004189,47.7924728,94
9978,Fontaine de Locmeltro,monuments,-3.1453192,48.0466309,91
9979,Menhir de Coat Couraval,monuments,-3.3552988,48.2034302,91
9989,Menhir dit Le Sabot,monuments,-2.7933595,48.4822922,91
9990,Menhir dit La Pierre Longue,monuments,-2.0182998,48.4943275,-1
9993,Fontaine publique dite Fontaine des Trois Croix ou du Puits Rocher,monuments,-0.7694901,48.0648842,94
9995,Menhirs des Longrais,monuments,-0.2096549,48.9682236,-1
9996,La Grande Pierre,monuments,-1.4890597,49.6549911,98
10505,Grand Mosque of Paris,mosques,2.3556159,48.8417625,93
10599,Mosquée Es-Sunna,mosques,6.0116053,47.2611427,97
10600,Mosquée Arrahma,mosques,6.1580057,47.6352921,97
10611,Mosquée d'Agen,mosques,0.6411818,44.2046547,-1
10639,Mosquée,mosques,2.3837013,48.9761353,93
10640,Mosquée Bilal,mosques,2.5549455,48.9052124,93
10682,Mosquée Annour,mosques,3.2180603,43.3371239,-1
10685,Mosquée Ennour,mosques,2.1966538,48.949894,93
10693,Mosquée Rahma,mosques,3.6122296,50.4706955,99
10695,Mosquée Essalam,mosques,6.2352929,46.186718,-1
10731,Mosquée Er-Rahma,mosques,3.4110727,49.950798,99
10734,Mosquée An Nour,mosques,3.2322652,50.1786537,99
10741,Mosquée Nour,mosques,6.239625,46.1832542,-1
10778,Mosquée Salman Al Farissi,mosques,3.1606591,50.7272148,100
10782,Mosquée Es-Salam,mosques,3.1726017,50.7272186,100
10838,Mosquée Badr,mosques,3.3126595,49.3892555,-1
10852,Mosquée Assalam,mosques,3.5137169,50.4045753,99
11211,Mont de Marcilly,mountain_peaks,5.1416416,47.5199165,101
11489,Pic de Tarbésou,mountain_peaks,1.9707271,42.7138557,-1
11633,Fosse n° 2 des mines d'Ostricourt,museums,2.9972355,50.4738808,100
11634,Chateau de Kerjean,museums,-4.1475844,48.5806313,-1
11642,castle of La Bastie d'Urfé,museums,4.0774207,45.7273102,-1
11643,Museum of the Great War,museums,2.9318802,49.9291725,-1
11652,Maison natale de Descartes,museums,0.6999355,46.9726219,-1
11726,Historial de la Grande Guerre,museums,2.9305999,49.9291382,-1
11763,Musée départemental d'Arts et Traditions Populaires,museums,5.5142283,47.6168442,101
11768,Chapelle du Rosaire,museums,7.112864,43.7275085,102
11772,Hôtel de Sade,museums,4.830873,43.7896271,-1
11773,Chateau de Réghat,museums,2.435667,48.8004303,93
11777,"Chateau d'eau, Strasbourg",museums,7.7286835,48.58041,-1
11779,Église Saint-Nazaire de Bourbon-Lancy,museums,3.7691386,46.6239281,-1
11780,Église romane Saint-Jean-Baptiste de Toulon-sur-Arroux,museums,4.1383672,46.6939468,-1
11781,Église de Dun-les-Places,museums,4.017055,47.2845802,-1
11783,Musée des Beaux-Arts de Chartres,museums,1.4879388,48.4488564,-1
11793,"Pavillon de Vendôme, Clichy",museums,2.3039255,48.9048233,93
11794,Blaues Haus,museums,7.5785184,48.0337334,-1
11796,Espace Temple de Mercure,museums,2.9646161,45.7721481,-1
11797,Logis Pincé,museums,-0.5520487,47.4720497,-1
11807,Chateau d'asinieres,museums,2.2935362,48.9105225,93
11810,Chateau de Monbazillac,museums,0.4941958,44.7966499,-1
11813,Eglise Saint-Etienne (ancienne),museums,5.0441227,47.3208733,101
11816,Musée de Cahors Henri-Martin,museums,1.4381919,44.4484062,-1
11820,CMCF Oignies,museums,2.9965501,50.472477,100
11832,Villa Gallo-Romaine de Plassac,museums,-0.6463004,45.1021042,-1
11833,Galerie de l'Apocalypse,museums,-0.5606319,47.4697762,-1
11834,Maison d'Ernest Renan,museums,-3.2292845,48.7881355,-1
11847,Ouvrage de l'Agaisen,museums,7.4550571,43.8870621,102
11850,Musée de la Villa Montebello,museums,0.0843052,49.3713837,-1
11851,Ferme du Clos-Parchet,museums,6.7011232,46.1019554,103
11883,Villa Arnaga,museums,-1.4226664,43.36763,-1
11884,Muséum d'histoire naturelle de La Rochelle,museums,-1.1511446,46.1648102,-1
11886,Maillé-Brézé,museums,-1.5716567,47.206707,106
11887,Les Thermes Gallo-Romains d'Entrammes,museums,-0.716858,47.9991837,-1
11888,Merville Gun Battery,museums,-0.1968044,49.2698059,-1
11904,Église Notre-Dame de Lamourguier,museums,3.0041473,43.1809578,-1
11906,Saint-Étienne Mine Museum,museums,4.3761315,45.4382515,-1
11908,Quai Branly Museum,museums,2.2979696,48.8609924,93
11909,Maison Louis Braille,museums,2.7920015,48.894516,93
11949,Arc College (Dole),museums,5.4910941,47.0927773,-1
11955,Fort de Balaguier,museums,5.9109888,43.0943947,-1
11963,Oppidum d'Ambrussum,museums,4.149487,43.7145271,-1
11966,musée Bartholdi,museums,7.357482,48.0766106,-1
11967,Musée du Mont-de-Piété de Bergues,museums,2.4302738,50.9691505,-1
11974,Lille observatory of astronomy,museums,3.0714827,50.6151505,100
11977,Le Petit Trianon,museums,2.1097174,48.8155823,93
11978,Galerie de Paléontologie et d'Anatomie comparée,museums,2.3628449,48.843132,93
11979,Pavillon de Manse,museums,2.4670432,49.1953812,93
12001,Vanoise National Park,national_parks,6.9369926,45.3959351,-1
12005,Cévennes National Park,national_parks,3.7385366,44.2468948,-1
12007,Écrins National Park,national_parks,6.336957,44.8307838,-1
12011,Port-Cros National Park,national_parks,6.2394686,43.0079689,-1
12025,Forêts National Park,national_parks,5.0523372,47.8637581,-1
12036,Mercantour National Park,national_parks,6.9304838,44.1675415,-1
12038,Pyrénées National Park,national_parks,0.1107827,42.7946548,-1
12107,"Puits aux six seaux, Obernai",natural,7.481739,48.4625168,-1
12129,Cascade de Glandieu,natural,5.6143885,45.6652718,104
12141,Naviguer sur le canal de Saint-Albin,natural,5.9593444,47.6402168,-1
12160,Aqueduc des monts d'Or,natural,4.8125243,45.8300781,104
12185,Tourbière et lande de la Mazure,natural,1.9141614,45.8829384,-1
12194,Fontaine de Barenton,natural,-2.2468719,48.0388985,105
